transaction_id,transaction_date,transaction_type,product_code,warehouse,quantity,unit_price
SAL-2025-07-01-HAB-003-HOU,2025-07-01,sale,HAB-003,Houston,95,6.1
PUR-2025-07-01-HAB-003-HOU,2025-07-01,purchase,HAB-003,Houston,130,6.1
SAL-2025-07-01-HAB-003-PIT,2025-07-01,sale,HAB-003,Pittsburgh,71,6.1
PUR-2025-07-01-HAB-003-PIT,2025-07-01,purchase,HAB-003,Pittsburgh,66,6.1
SAL-2025-07-01-HAB-004-CHI,2025-07-01,sale,HAB-004,Chicago,145,8.31
PUR-2025-07-01-HAB-004-CHI,2025-07-01,purchase,HAB-004,Chicago,135,8.31
SAL-2025-07-01-HAB-004-HOU,2025-07-01,sale,HAB-004,Houston,83,8.31
PUR-2025-07-01-HAB-004-HOU,2025-07-01,purchase,HAB-004,Houston,82,8.31
SAL-2025-07-01-HAB-004-PIT,2025-07-01,sale,HAB-004,Pittsburgh,80,8.31
PUR-2025-07-01-HAB-004-PIT,2025-07-01,purchase,HAB-004,Pittsburgh,68,8.31
SAL-2025-07-01-HAB-005-CHI,2025-07-01,sale,HAB-005,Chicago,82,7.4
PUR-2025-07-01-HAB-005-CHI,2025-07-01,purchase,HAB-005,Chicago,114,7.4
SAL-2025-07-01-HAB-005-HOU,2025-07-01,sale,HAB-005,Houston,67,7.4
PUR-2025-07-01-HAB-005-HOU,2025-07-01,purchase,HAB-005,Houston,69,7.4
SAL-2025-07-01-HAB-005-PIT,2025-07-01,sale,HAB-005,Pittsburgh,65,7.4
PUR-2025-07-01-HAB-005-PIT,2025-07-01,purchase,HAB-005,Pittsburgh,70,7.4
SAL-2025-07-01-CAS-001-CHI,2025-07-01,sale,CAS-001,Chicago,31,1238.72
PUR-2025-07-01-CAS-001-CHI,2025-07-01,purchase,CAS-001,Chicago,32,1238.72
SAL-2025-07-01-CAS-001-HOU,2025-07-01,sale,CAS-001,Houston,21,1238.72
PUR-2025-07-01-CAS-001-HOU,2025-07-01,purchase,CAS-001,Houston,20,1238.72
SAL-2025-07-01-CAS-001-PIT,2025-07-01,sale,CAS-001,Pittsburgh,16,1238.72
PUR-2025-07-01-CAS-001-PIT,2025-07-01,purchase,CAS-001,Pittsburgh,14,1238.72
SAL-2025-07-01-CAS-002-CHI,2025-07-01,sale,CAS-002,Chicago,26,1129.98
PUR-2025-07-01-CAS-002-CHI,2025-07-01,purchase,CAS-002,Chicago,29,1129.98
SAL-2025-07-01-CAS-002-HOU,2025-07-01,sale,CAS-002,Houston,19,1129.98
PUR-2025-07-01-CAS-002-HOU,2025-07-01,purchase,CAS-002,Houston,14,1129.98
SAL-2025-07-01-CAS-002-PIT,2025-07-01,sale,CAS-002,Pittsburgh,15,1129.98
PUR-2025-07-01-CAS-002-PIT,2025-07-01,purchase,CAS-002,Pittsburgh,14,1129.98
SAL-2025-07-01-CAS-003-CHI,2025-07-01,sale,CAS-003,Chicago,21,1201.89
PUR-2025-07-01-CAS-003-CHI,2025-07-01,purchase,CAS-003,Chicago,15,1201.89
SAL-2025-07-01-CAS-003-HOU,2025-07-01,sale,CAS-003,Houston,12,1201.89
PUR-2025-07-01-CAS-003-HOU,2025-07-01,purchase,CAS-003,Houston,11,1201.89
SAL-2025-07-01-CAS-003-PIT,2025-07-01,sale,CAS-003,Pittsburgh,11,1201.89
PUR-2025-07-01-CAS-003-PIT,2025-07-01,purchase,CAS-003,Pittsburgh,13,1201.89
SAL-2025-07-01-CAS-004-CHI,2025-07-01,sale,CAS-004,Chicago,41,820.97
PUR-2025-07-01-CAS-004-CHI,2025-07-01,purchase,CAS-004,Chicago,31,820.97
SAL-2025-07-01-CAS-004-HOU,2025-07-01,sale,CAS-004,Houston,29,820.97
PUR-2025-07-01-CAS-004-HOU,2025-07-01,purchase,CAS-004,Houston,27,820.97
SAL-2025-07-01-CAS-004-PIT,2025-07-01,sale,CAS-004,Pittsburgh,18,820.97
PUR-2025-07-01-CAS-004-PIT,2025-07-01,purchase,CAS-004,Pittsburgh,20,820.97
SAL-2025-07-01-CAS-005-CHI,2025-07-01,sale,CAS-005,Chicago,21,1039.4
PUR-2025-07-01-CAS-005-CHI,2025-07-01,purchase,CAS-005,Chicago,23,1039.4
SAL-2025-07-01-CAS-005-HOU,2025-07-01,sale,CAS-005,Houston,16,1039.4
PUR-2025-07-01-CAS-005-HOU,2025-07-01,purchase,CAS-005,Houston,19,1039.4
SAL-2025-07-01-CAS-005-PIT,2025-07-01,sale,CAS-005,Pittsburgh,13,1039.4
PUR-2025-07-01-CAS-005-PIT,2025-07-01,purchase,CAS-005,Pittsburgh,11,1039.4
SAL-2025-07-01-SIB-001-CHI,2025-07-01,sale,SIB-001,Chicago,68,7.47
PUR-2025-07-01-SIB-001-CHI,2025-07-01,purchase,SIB-001,Chicago,82,7.47
SAL-2025-07-01-SIB-001-HOU,2025-07-01,sale,SIB-001,Houston,66,7.47
PUR-2025-07-01-SIB-001-HOU,2025-07-01,purchase,SIB-001,Houston,69,7.47
SAL-2025-07-01-SIB-001-PIT,2025-07-01,sale,SIB-001,Pittsburgh,46,7.47
PUR-2025-07-01-SIB-001-PIT,2025-07-01,purchase,SIB-001,Pittsburgh,36,7.47
SAL-2025-07-01-SIB-002-CHI,2025-07-01,sale,SIB-002,Chicago,121,6.57
PUR-2025-07-01-SIB-002-CHI,2025-07-01,purchase,SIB-002,Chicago,106,6.57
SAL-2025-07-01-SIB-002-HOU,2025-07-01,sale,SIB-002,Houston,124,6.57
PUR-2025-07-01-SIB-002-HOU,2025-07-01,purchase,SIB-002,Houston,82,6.57
SAL-2025-07-01-SIB-002-PIT,2025-07-01,sale,SIB-002,Pittsburgh,66,6.57
PUR-2025-07-01-SIB-002-PIT,2025-07-01,purchase,SIB-002,Pittsburgh,88,6.57
SAL-2025-07-01-SIB-003-CHI,2025-07-01,sale,SIB-003,Chicago,89,8.35
PUR-2025-07-01-SIB-003-CHI,2025-07-01,purchase,SIB-003,Chicago,102,8.35
SAL-2025-07-01-SIB-003-HOU,2025-07-01,sale,SIB-003,Houston,61,8.35
PUR-2025-07-01-SIB-003-HOU,2025-07-01,purchase,SIB-003,Houston,69,8.35
SAL-2025-07-01-SIB-003-PIT,2025-07-01,sale,SIB-003,Pittsburgh,56,8.35
PUR-2025-07-01-SIB-003-PIT,2025-07-01,purchase,SIB-003,Pittsburgh,69,8.35
SAL-2025-07-01-SIB-004-CHI,2025-07-01,sale,SIB-004,Chicago,107,7.16
PUR-2025-07-01-SIB-004-CHI,2025-07-01,purchase,SIB-004,Chicago,133,7.16
SAL-2025-07-01-SIB-004-HOU,2025-07-01,sale,SIB-004,Houston,119,7.16
PUR-2025-07-01-SIB-004-HOU,2025-07-01,purchase,SIB-004,Houston,91,7.16
SAL-2025-07-01-SIB-004-PIT,2025-07-01,sale,SIB-004,Pittsburgh,73,7.16
PUR-2025-07-01-SIB-004-PIT,2025-07-01,purchase,SIB-004,Pittsburgh,90,7.16
SAL-2025-07-01-SIB-005-CHI,2025-07-01,sale,SIB-005,Chicago,118,5.98
PUR-2025-07-01-SIB-005-CHI,2025-07-01,purchase,SIB-005,Chicago,115,5.98
SAL-2025-07-01-SIB-005-HOU,2025-07-01,sale,SIB-005,Houston,81,5.98
PUR-2025-07-01-SIB-005-HOU,2025-07-01,purchase,SIB-005,Houston,73,5.98
SAL-2025-07-01-SIB-005-PIT,2025-07-01,sale,SIB-005,Pittsburgh,60,5.98
PUR-2025-07-01-SIB-005-PIT,2025-07-01,purchase,SIB-005,Pittsburgh,75,5.98
SAL-2025-07-01-MOR-001-CHI,2025-07-01,sale,MOR-001,Chicago,13,815.21
PUR-2025-07-01-MOR-001-CHI,2025-07-01,purchase,MOR-001,Chicago,15,815.21
SAL-2025-07-01-MOR-001-HOU,2025-07-01,sale,MOR-001,Houston,10,815.21
PUR-2025-07-01-MOR-001-HOU,2025-07-01,purchase,MOR-001,Houston,9,815.21
SAL-2025-07-01-MOR-001-PIT,2025-07-01,sale,MOR-001,Pittsburgh,7,815.21
PUR-2025-07-01-MOR-001-PIT,2025-07-01,purchase,MOR-001,Pittsburgh,9,815.21
SAL-2025-07-01-MOR-002-CHI,2025-07-01,sale,MOR-002,Chicago,32,836.57
PUR-2025-07-01-MOR-002-CHI,2025-07-01,purchase,MOR-002,Chicago,33,836.57
SAL-2025-07-01-MOR-002-HOU,2025-07-01,sale,MOR-002,Houston,27,836.57
PUR-2025-07-01-MOR-002-HOU,2025-07-01,purchase,MOR-002,Houston,27,836.57
SAL-2025-07-01-MOR-002-PIT,2025-07-01,sale,MOR-002,Pittsburgh,15,836.57
PUR-2025-07-01-MOR-002-PIT,2025-07-01,purchase,MOR-002,Pittsburgh,20,836.57
SAL-2025-07-01-MOR-003-CHI,2025-07-01,sale,MOR-003,Chicago,26,549.69
PUR-2025-07-01-MOR-003-CHI,2025-07-01,purchase,MOR-003,Chicago,26,549.69
SAL-2025-07-01-MOR-003-HOU,2025-07-01,sale,MOR-003,Houston,19,549.69
PUR-2025-07-01-MOR-003-HOU,2025-07-01,purchase,MOR-003,Houston,16,549.69
SAL-2025-07-01-MOR-003-PIT,2025-07-01,sale,MOR-003,Pittsburgh,15,549.69
PUR-2025-07-01-MOR-003-PIT,2025-07-01,purchase,MOR-003,Pittsburgh,17,549.69
SAL-2025-07-01-MOR-004-CHI,2025-07-01,sale,MOR-004,Chicago,15,611.7
PUR-2025-07-01-MOR-004-CHI,2025-07-01,purchase,MOR-004,Chicago,17,611.7
SAL-2025-07-01-MOR-004-HOU,2025-07-01,sale,MOR-004,Houston,14,611.7
PUR-2025-07-01-MOR-004-HOU,2025-07-01,purchase,MOR-004,Houston,10,611.7
SAL-2025-07-01-MOR-004-PIT,2025-07-01,sale,MOR-004,Pittsburgh,8,611.7
PUR-2025-07-01-MOR-004-PIT,2025-07-01,purchase,MOR-004,Pittsburgh,11,611.7
SAL-2025-07-01-MOR-005-CHI,2025-07-01,sale,MOR-005,Chicago,11,806.99
PUR-2025-07-01-MOR-005-CHI,2025-07-01,purchase,MOR-005,Chicago,13,806.99
SAL-2025-07-01-MOR-005-HOU,2025-07-01,sale,MOR-005,Houston,9,806.99
PUR-2025-07-01-MOR-005-HOU,2025-07-01,purchase,MOR-005,Houston,10,806.99
SAL-2025-07-01-MOR-005-PIT,2025-07-01,sale,MOR-005,Pittsburgh,8,806.99
PUR-2025-07-01-MOR-005-PIT,2025-07-01,purchase,MOR-005,Pittsburgh,6,806.99
SAL-2025-07-01-INS-001-CHI,2025-07-01,sale,INS-001,Chicago,82,8.01
PUR-2025-07-01-INS-001-CHI,2025-07-01,purchase,INS-001,Chicago,110,8.01
SAL-2025-07-01-INS-001-HOU,2025-07-01,sale,INS-001,Houston,81,8.01
PUR-2025-07-01-INS-001-HOU,2025-07-01,purchase,INS-001,Houston,87,8.01
SAL-2025-07-01-INS-001-PIT,2025-07-01,sale,INS-001,Pittsburgh,54,8.01
PUR-2025-07-01-INS-001-PIT,2025-07-01,purchase,INS-001,Pittsburgh,44,8.01
SAL-2025-07-01-INS-002-CHI,2025-07-01,sale,INS-002,Chicago,106,15.77
PUR-2025-07-01-INS-002-CHI,2025-07-01,purchase,INS-002,Chicago,97,15.77
SAL-2025-07-01-INS-002-HOU,2025-07-01,sale,INS-002,Houston,68,15.77
PUR-2025-07-01-INS-002-HOU,2025-07-01,purchase,INS-002,Houston,76,15.77
SAL-2025-07-01-INS-002-PIT,2025-07-01,sale,INS-002,Pittsburgh,61,15.77
PUR-2025-07-01-INS-002-PIT,2025-07-01,purchase,INS-002,Pittsburgh,45,15.77
SAL-2025-07-01-INS-003-CHI,2025-07-01,sale,INS-003,Chicago,89,7.69
PUR-2025-07-01-INS-003-CHI,2025-07-01,purchase,INS-003,Chicago,85,7.69
SAL-2025-07-01-INS-003-HOU,2025-07-01,sale,INS-003,Houston,51,7.69
PUR-2025-07-01-INS-003-HOU,2025-07-01,purchase,INS-003,Houston,48,7.69
SAL-2025-07-01-INS-003-PIT,2025-07-01,sale,INS-003,Pittsburgh,39,7.69
PUR-2025-07-01-INS-003-PIT,2025-07-01,purchase,INS-003,Pittsburgh,41,7.69
SAL-2025-07-01-INS-004-CHI,2025-07-01,sale,INS-004,Chicago,82,18.22
PUR-2025-07-01-INS-004-CHI,2025-07-01,purchase,INS-004,Chicago,95,18.22
SAL-2025-07-01-INS-004-HOU,2025-07-01,sale,INS-004,Houston,68,18.22
PUR-2025-07-01-INS-004-HOU,2025-07-01,purchase,INS-004,Houston,80,18.22
SAL-2025-07-01-INS-004-PIT,2025-07-01,sale,INS-004,Pittsburgh,42,18.22
PUR-2025-07-01-INS-004-PIT,2025-07-01,purchase,INS-004,Pittsburgh,58,18.22
SAL-2025-07-01-INS-005-CHI,2025-07-01,sale,INS-005,Chicago,54,14.17
PUR-2025-07-01-INS-005-CHI,2025-07-01,purchase,INS-005,Chicago,59,14.17
SAL-2025-07-01-INS-005-HOU,2025-07-01,sale,INS-005,Houston,42,14.17
PUR-2025-07-01-INS-005-HOU,2025-07-01,purchase,INS-005,Houston,42,14.17
SAL-2025-07-01-INS-005-PIT,2025-07-01,sale,INS-005,Pittsburgh,30,14.17
PUR-2025-07-01-INS-005-PIT,2025-07-01,purchase,INS-005,Pittsburgh,34,14.17
SAL-2025-08-01-MCB-001-CHI,2025-08-01,sale,MCB-001,Chicago,156,11.82
PUR-2025-08-01-MCB-001-CHI,2025-08-01,purchase,MCB-001,Chicago,130,11.82
SAL-2025-08-01-MCB-001-HOU,2025-08-01,sale,MCB-001,Houston,127,11.82
PUR-2025-08-01-MCB-001-HOU,2025-08-01,purchase,MCB-001,Houston,107,11.82
SAL-2025-08-01-MCB-001-PIT,2025-08-01,sale,MCB-001,Pittsburgh,79,11.82
PUR-2025-08-01-MCB-001-PIT,2025-08-01,purchase,MCB-001,Pittsburgh,67,11.82
SAL-2025-08-01-MCB-002-CHI,2025-08-01,sale,MCB-002,Chicago,175,10.69
PUR-2025-08-01-MCB-002-CHI,2025-08-01,purchase,MCB-002,Chicago,214,10.69
SAL-2025-08-01-MCB-002-HOU,2025-08-01,sale,MCB-002,Houston,181,10.69
PUR-2025-08-01-MCB-002-HOU,2025-08-01,purchase,MCB-002,Houston,132,10.69
SAL-2025-08-01-MCB-002-PIT,2025-08-01,sale,MCB-002,Pittsburgh,127,10.69
PUR-2025-08-01-MCB-002-PIT,2025-08-01,purchase,MCB-002,Pittsburgh,133,10.69
SAL-2025-08-01-MCB-003-CHI,2025-08-01,sale,MCB-003,Chicago,135,10.72
PUR-2025-08-01-MCB-003-CHI,2025-08-01,purchase,MCB-003,Chicago,120,10.72
SAL-2025-08-01-MCB-003-HOU,2025-08-01,sale,MCB-003,Houston,85,10.72
PUR-2025-08-01-MCB-003-HOU,2025-08-01,purchase,MCB-003,Houston,126,10.72
SAL-2025-08-01-MCB-003-PIT,2025-08-01,sale,MCB-003,Pittsburgh,72,10.72
PUR-2025-08-01-MCB-003-PIT,2025-08-01,purchase,MCB-003,Pittsburgh,70,10.72
SAL-2025-08-01-MCB-004-CHI,2025-08-01,sale,MCB-004,Chicago,129,12.11
PUR-2025-08-01-MCB-004-CHI,2025-08-01,purchase,MCB-004,Chicago,190,12.11
SAL-2025-08-01-MCB-004-HOU,2025-08-01,sale,MCB-004,Houston,113,12.11
PUR-2025-08-01-MCB-004-HOU,2025-08-01,purchase,MCB-004,Houston,93,12.11
SAL-2025-08-01-MCB-004-PIT,2025-08-01,sale,MCB-004,Pittsburgh,99,12.11
PUR-2025-08-01-MCB-004-PIT,2025-08-01,purchase,MCB-004,Pittsburgh,105,12.11
SAL-2025-08-01-MCB-005-CHI,2025-08-01,sale,MCB-005,Chicago,147,12.46
PUR-2025-08-01-MCB-005-CHI,2025-08-01,purchase,MCB-005,Chicago,114,12.46
SAL-2025-08-01-MCB-005-HOU,2025-08-01,sale,MCB-005,Houston,132,12.46
PUR-2025-08-01-MCB-005-HOU,2025-08-01,purchase,MCB-005,Houston,92,12.46
SAL-2025-08-01-MCB-005-PIT,2025-08-01,sale,MCB-005,Pittsburgh,82,12.46
PUR-2025-08-01-MCB-005-PIT,2025-08-01,purchase,MCB-005,Pittsburgh,106,12.46
SAL-2025-08-01-HAB-001-CHI,2025-08-01,sale,HAB-001,Chicago,148,9.1
PUR-2025-08-01-HAB-001-CHI,2025-08-01,purchase,HAB-001,Chicago,123,9.1
SAL-2025-08-01-HAB-001-HOU,2025-08-01,sale,HAB-001,Houston,131,9.1
PUR-2025-08-01-HAB-001-HOU,2025-08-01,purchase,HAB-001,Houston,92,9.1
SAL-2025-08-01-HAB-001-PIT,2025-08-01,sale,HAB-001,Pittsburgh,91,9.1
PUR-2025-08-01-HAB-001-PIT,2025-08-01,purchase,HAB-001,Pittsburgh,98,9.1
SAL-2025-08-01-HAB-002-CHI,2025-08-01,sale,HAB-002,Chicago,102,8.92
PUR-2025-08-01-HAB-002-CHI,2025-08-01,purchase,HAB-002,Chicago,81,8.92
SAL-2025-08-01-HAB-002-HOU,2025-08-01,sale,HAB-002,Houston,84,8.92
PUR-2025-08-01-HAB-002-HOU,2025-08-01,purchase,HAB-002,Houston,68,8.92
SAL-2025-08-01-HAB-002-PIT,2025-08-01,sale,HAB-002,Pittsburgh,66,8.92
PUR-2025-08-01-HAB-002-PIT,2025-08-01,purchase,HAB-002,Pittsburgh,66,8.92
SAL-2025-08-01-HAB-003-CHI,2025-08-01,sale,HAB-003,Chicago,131,6.1
PUR-2025-08-01-HAB-003-CHI,2025-08-01,purchase,HAB-003,Chicago,150,6.1
SAL-2025-08-01-HAB-003-HOU,2025-08-01,sale,HAB-003,Houston,94,6.1
PUR-2025-08-01-HAB-003-HOU,2025-08-01,purchase,HAB-003,Houston,112,6.1
SAL-2025-08-01-HAB-003-PIT,2025-08-01,sale,HAB-003,Pittsburgh,64,6.1
PUR-2025-08-01-HAB-003-PIT,2025-08-01,purchase,HAB-003,Pittsburgh,89,6.1
SAL-2025-08-01-HAB-004-CHI,2025-08-01,sale,HAB-004,Chicago,128,8.31
PUR-2025-08-01-HAB-004-CHI,2025-08-01,purchase,HAB-004,Chicago,113,8.31
SAL-2025-08-01-HAB-004-HOU,2025-08-01,sale,HAB-004,Houston,97,8.31
PUR-2025-08-01-HAB-004-HOU,2025-08-01,purchase,HAB-004,Houston,109,8.31
SAL-2025-08-01-HAB-004-PIT,2025-08-01,sale,HAB-004,Pittsburgh,71,8.31
PUR-2025-08-01-HAB-004-PIT,2025-08-01,purchase,HAB-004,Pittsburgh,57,8.31
SAL-2025-08-01-HAB-005-CHI,2025-08-01,sale,HAB-005,Chicago,83,7.4
PUR-2025-08-01-HAB-005-CHI,2025-08-01,purchase,HAB-005,Chicago,95,7.4
SAL-2025-08-01-HAB-005-HOU,2025-08-01,sale,HAB-005,Houston,81,7.4
PUR-2025-08-01-HAB-005-HOU,2025-08-01,purchase,HAB-005,Houston,79,7.4
SAL-2025-08-01-HAB-005-PIT,2025-08-01,sale,HAB-005,Pittsburgh,48,7.4
PUR-2025-08-01-HAB-005-PIT,2025-08-01,purchase,HAB-005,Pittsburgh,50,7.4
SAL-2025-08-01-CAS-001-CHI,2025-08-01,sale,CAS-001,Chicago,23,1238.72
PUR-2025-08-01-CAS-001-CHI,2025-08-01,purchase,CAS-001,Chicago,32,1238.72
SAL-2025-08-01-CAS-001-HOU,2025-08-01,sale,CAS-001,Houston,23,1238.72
PUR-2025-08-01-CAS-001-HOU,2025-08-01,purchase,CAS-001,Houston,20,1238.72
SAL-2025-08-01-CAS-001-PIT,2025-08-01,sale,CAS-001,Pittsburgh,18,1238.72
PUR-2025-08-01-CAS-001-PIT,2025-08-01,purchase,CAS-001,Pittsburgh,16,1238.72
SAL-2025-08-01-CAS-002-CHI,2025-08-01,sale,CAS-002,Chicago,22,1129.98
PUR-2025-08-01-CAS-002-CHI,2025-08-01,purchase,CAS-002,Chicago,24,1129.98
SAL-2025-08-01-CAS-002-HOU,2025-08-01,sale,CAS-002,Houston,18,1129.98
PUR-2025-08-01-CAS-002-HOU,2025-08-01,purchase,CAS-002,Houston,15,1129.98
SAL-2025-08-01-CAS-002-PIT,2025-08-01,sale,CAS-002,Pittsburgh,15,1129.98
PUR-2025-08-01-CAS-002-PIT,2025-08-01,purchase,CAS-002,Pittsburgh,11,1129.98
SAL-2025-08-01-CAS-003-CHI,2025-08-01,sale,CAS-003,Chicago,17,1201.89
PUR-2025-08-01-CAS-003-CHI,2025-08-01,purchase,CAS-003,Chicago,15,1201.89
SAL-2025-08-01-CAS-003-HOU,2025-08-01,sale,CAS-003,Houston,11,1201.89
PUR-2025-08-01-CAS-003-HOU,2025-08-01,purchase,CAS-003,Houston,14,1201.89
SAL-2025-08-01-CAS-003-PIT,2025-08-01,sale,CAS-003,Pittsburgh,11,1201.89
PUR-2025-08-01-CAS-003-PIT,2025-08-01,purchase,CAS-003,Pittsburgh,10,1201.89
SAL-2025-08-01-CAS-004-CHI,2025-08-01,sale,CAS-004,Chicago,38,820.97
PUR-2025-08-01-CAS-004-CHI,2025-08-01,purchase,CAS-004,Chicago,31,820.97
SAL-2025-08-01-CAS-004-HOU,2025-08-01,sale,CAS-004,Houston,26,820.97
PUR-2025-08-01-CAS-004-HOU,2025-08-01,purchase,CAS-004,Houston,23,820.97
SAL-2025-08-01-CAS-004-PIT,2025-08-01,sale,CAS-004,Pittsburgh,22,820.97
PUR-2025-08-01-CAS-004-PIT,2025-08-01,purchase,CAS-004,Pittsburgh,22,820.97
SAL-2025-08-01-CAS-005-CHI,2025-08-01,sale,CAS-005,Chicago,20,1039.4
PUR-2025-08-01-CAS-005-CHI,2025-08-01,purchase,CAS-005,Chicago,20,1039.4
SAL-2025-08-01-CAS-005-HOU,2025-08-01,sale,CAS-005,Houston,12,1039.4
PUR-2025-08-01-CAS-005-HOU,2025-08-01,purchase,CAS-005,Houston,14,1039.4
SAL-2025-08-01-CAS-005-PIT,2025-08-01,sale,CAS-005,Pittsburgh,11,1039.4
PUR-2025-08-01-CAS-005-PIT,2025-08-01,purchase,CAS-005,Pittsburgh,11,1039.4
SAL-2025-08-01-SIB-001-CHI,2025-08-01,sale,SIB-001,Chicago,78,7.47
PUR-2025-08-01-SIB-001-CHI,2025-08-01,purchase,SIB-001,Chicago,67,7.47
SAL-2025-08-01-SIB-001-HOU,2025-08-01,sale,SIB-001,Houston,62,7.47
PUR-2025-08-01-SIB-001-HOU,2025-08-01,purchase,SIB-001,Houston,54,7.47
SAL-2025-08-01-SIB-001-PIT,2025-08-01,sale,SIB-001,Pittsburgh,44,7.47
PUR-2025-08-01-SIB-001-PIT,2025-08-01,purchase,SIB-001,Pittsburgh,47,7.47
SAL-2025-08-01-SIB-002-CHI,2025-08-01,sale,SIB-002,Chicago,118,6.57
PUR-2025-08-01-SIB-002-CHI,2025-08-01,purchase,SIB-002,Chicago,112,6.57
SAL-2025-08-01-SIB-002-HOU,2025-08-01,sale,SIB-002,Houston,96,6.57
PUR-2025-08-01-SIB-002-HOU,2025-08-01,purchase,SIB-002,Houston,80,6.57
SAL-2025-08-01-SIB-002-PIT,2025-08-01,sale,SIB-002,Pittsburgh,76,6.57
PUR-2025-08-01-SIB-002-PIT,2025-08-01,purchase,SIB-002,Pittsburgh,71,6.57
SAL-2025-08-01-SIB-003-CHI,2025-08-01,sale,SIB-003,Chicago,82,8.35
PUR-2025-08-01-SIB-003-CHI,2025-08-01,purchase,SIB-003,Chicago,72,8.35
SAL-2025-08-01-SIB-003-HOU,2025-08-01,sale,SIB-003,Houston,69,8.35
PUR-2025-08-01-SIB-003-HOU,2025-08-01,purchase,SIB-003,Houston,75,8.35
SAL-2025-08-01-SIB-003-PIT,2025-08-01,sale,SIB-003,Pittsburgh,43,8.35
PUR-2025-08-01-SIB-003-PIT,2025-08-01,purchase,SIB-003,Pittsburgh,51,8.35
SAL-2025-08-01-SIB-004-CHI,2025-08-01,sale,SIB-004,Chicago,117,7.16
PUR-2025-08-01-SIB-004-CHI,2025-08-01,purchase,SIB-004,Chicago,111,7.16
SAL-2025-08-01-SIB-004-HOU,2025-08-01,sale,SIB-004,Houston,110,7.16
PUR-2025-08-01-SIB-004-HOU,2025-08-01,purchase,SIB-004,Houston,102,7.16
SAL-2025-08-01-SIB-004-PIT,2025-08-01,sale,SIB-004,Pittsburgh,79,7.16
PUR-2025-08-01-SIB-004-PIT,2025-08-01,purchase,SIB-004,Pittsburgh,78,7.16
SAL-2025-08-01-SIB-005-CHI,2025-08-01,sale,SIB-005,Chicago,127,5.98
PUR-2025-08-01-SIB-005-CHI,2025-08-01,purchase,SIB-005,Chicago,88,5.98
SAL-2025-08-01-SIB-005-HOU,2025-08-01,sale,SIB-005,Houston,72,5.98
PUR-2025-08-01-SIB-005-HOU,2025-08-01,purchase,SIB-005,Houston,96,5.98
SAL-2025-08-01-SIB-005-PIT,2025-08-01,sale,SIB-005,Pittsburgh,62,5.98
PUR-2025-08-01-SIB-005-PIT,2025-08-01,purchase,SIB-005,Pittsburgh,65,5.98
SAL-2025-08-01-MOR-001-CHI,2025-08-01,sale,MOR-001,Chicago,13,815.21
PUR-2025-08-01-MOR-001-CHI,2025-08-01,purchase,MOR-001,Chicago,12,815.21
SAL-2025-08-01-MOR-001-HOU,2025-08-01,sale,MOR-001,Houston,9,815.21
PUR-2025-08-01-MOR-001-HOU,2025-08-01,purchase,MOR-001,Houston,12,815.21
SAL-2025-08-01-MOR-001-PIT,2025-08-01,sale,MOR-001,Pittsburgh,8,815.21
PUR-2025-08-01-MOR-001-PIT,2025-08-01,purchase,MOR-001,Pittsburgh,6,815.21
SAL-2025-08-01-MOR-002-CHI,2025-08-01,sale,MOR-002,Chicago,31,836.57
PUR-2025-08-01-MOR-002-CHI,2025-08-01,purchase,MOR-002,Chicago,26,836.57
SAL-2025-08-01-MOR-002-HOU,2025-08-01,sale,MOR-002,Houston,20,836.57
PUR-2025-08-01-MOR-002-HOU,2025-08-01,purchase,MOR-002,Houston,22,836.57
SAL-2025-08-01-MOR-002-PIT,2025-08-01,sale,MOR-002,Pittsburgh,15,836.57
PUR-2025-08-01-MOR-002-PIT,2025-08-01,purchase,MOR-002,Pittsburgh,15,836.57
SAL-2025-08-01-MOR-003-CHI,2025-08-01,sale,MOR-003,Chicago,19,549.69
PUR-2025-08-01-MOR-003-CHI,2025-08-01,purchase,MOR-003,Chicago,22,549.69
SAL-2025-08-01-MOR-003-HOU,2025-08-01,sale,MOR-003,Houston,20,549.69
PUR-2025-08-01-MOR-003-HOU,2025-08-01,purchase,MOR-003,Houston,17,549.69
SAL-2025-08-01-MOR-003-PIT,2025-08-01,sale,MOR-003,Pittsburgh,11,549.69
PUR-2025-08-01-MOR-003-PIT,2025-08-01,purchase,MOR-003,Pittsburgh,11,549.69
SAL-2025-08-01-MOR-004-CHI,2025-08-01,sale,MOR-004,Chicago,13,611.7
PUR-2025-08-01-MOR-004-CHI,2025-08-01,purchase,MOR-004,Chicago,16,611.7
SAL-2025-08-01-MOR-004-HOU,2025-08-01,sale,MOR-004,Houston,12,611.7
PUR-2025-08-01-MOR-004-HOU,2025-08-01,purchase,MOR-004,Houston,14,611.7
SAL-2025-08-01-MOR-004-PIT,2025-08-01,sale,MOR-004,Pittsburgh,10,611.7
PUR-2025-08-01-MOR-004-PIT,2025-08-01,purchase,MOR-004,Pittsburgh,8,611.7
SAL-2025-08-01-MOR-005-CHI,2025-08-01,sale,MOR-005,Chicago,11,806.99
PUR-2025-08-01-MOR-005-CHI,2025-08-01,purchase,MOR-005,Chicago,11,806.99
SAL-2025-08-01-MOR-005-HOU,2025-08-01,sale,MOR-005,Houston,8,806.99
PUR-2025-08-01-MOR-005-HOU,2025-08-01,purchase,MOR-005,Houston,10,806.99
